"","area_fips","own_code","industry_code","year","qtr","qtrly_estabs","total_qtrly_wages","avg_wkly_wage","lq_disclosure_code","month","emp","month1","ym","state"
"22672",36107,"5",448,"2003",2,0,0,0,"N",1,0,4,Apr 2003,36
"22673",36107,"5",448,"2003",2,0,0,0,"N",2,0,5,May 2003,36
"22674",36107,"5",448,"2003",2,0,0,0,"N",3,0,6,Jun 2003,36
"22675",36107,"5",448,"2003",3,0,0,0,"N",1,0,7,Jul 2003,36
"22676",36107,"5",448,"2003",3,0,0,0,"N",2,0,8,Aug 2003,36
"22677",36107,"5",448,"2003",3,0,0,0,"N",3,0,9,Sep 2003,36
"22678",36107,"5",448,"2003",4,0,0,0,"N",1,0,10,Oct 2003,36
"22679",36107,"5",448,"2003",4,0,0,0,"N",2,0,11,Nov 2003,36
"22680",36107,"5",448,"2003",4,0,0,0,"N",3,0,12,Dec 2003,36
"22681",36107,"5",448,"2004",1,5,0,0,"N",1,0,1,Jan 2004,36
"22682",36107,"5",448,"2004",1,5,0,0,"N",2,0,2,Feb 2004,36
"22683",36107,"5",448,"2004",1,5,0,0,"N",3,0,3,Mar 2004,36
"22684",36107,"5",448,"2004",2,5,0,0,"N",1,0,4,Apr 2004,36
"22685",36107,"5",448,"2004",2,5,0,0,"N",2,0,5,May 2004,36
"22686",36107,"5",448,"2004",2,5,0,0,"N",3,0,6,Jun 2004,36
"22687",36107,"5",448,"2004",3,5,2.47151398675625e-319,218,"",1,18,7,Jul 2004,36
"22688",36107,"5",448,"2004",3,5,2.47151398675625e-319,218,"",2,17,8,Aug 2004,36
"22689",36107,"5",448,"2004",3,5,2.47151398675625e-319,218,"",3,18,9,Sep 2004,36
"22690",36107,"5",448,"2004",4,4,0,0,"N",1,0,10,Oct 2004,36
"22691",36107,"5",448,"2004",4,4,0,0,"N",2,0,11,Nov 2004,36
"22692",36107,"5",448,"2004",4,4,0,0,"N",3,0,12,Dec 2004,36
"22693",36107,"5",448,"2005",1,4,0,0,"N",1,0,1,Jan 2005,36
"22694",36107,"5",448,"2005",1,4,0,0,"N",2,0,2,Feb 2005,36
"22695",36107,"5",448,"2005",1,4,0,0,"N",3,0,3,Mar 2005,36
"22696",36107,"5",448,"2005",2,4,0,0,"N",1,0,4,Apr 2005,36
"22697",36107,"5",448,"2005",2,4,0,0,"N",2,0,5,May 2005,36
"22698",36107,"5",448,"2005",2,4,0,0,"N",3,0,6,Jun 2005,36
"22699",36107,"5",448,"2005",3,4,2.53490260911768e-319,289,"",1,12,7,Jul 2005,36
"22700",36107,"5",448,"2005",3,4,2.53490260911768e-319,289,"",2,12,8,Aug 2005,36
"22701",36107,"5",448,"2005",3,4,2.53490260911768e-319,289,"",3,17,9,Sep 2005,36
"22702",36107,"5",448,"2005",4,4,0,0,"N",1,0,10,Oct 2005,36
"22703",36107,"5",448,"2005",4,4,0,0,"N",2,0,11,Nov 2005,36
"22704",36107,"5",448,"2005",4,4,0,0,"N",3,0,12,Dec 2005,36
"22705",36107,"5",448,"2006",1,4,0,0,"N",1,0,1,Jan 2006,36
"22706",36107,"5",448,"2006",1,4,0,0,"N",2,0,2,Feb 2006,36
"22707",36107,"5",448,"2006",1,4,0,0,"N",3,0,3,Mar 2006,36
"22708",36107,"5",448,"2006",2,4,0,0,"N",1,0,4,Apr 2006,36
"22709",36107,"5",448,"2006",2,4,0,0,"N",2,0,5,May 2006,36
"22710",36107,"5",448,"2006",2,4,0,0,"N",3,0,6,Jun 2006,36
"22711",36107,"5",448,"2006",3,4,0,0,"N",1,0,7,Jul 2006,36
"22712",36107,"5",448,"2006",3,4,0,0,"N",2,0,8,Aug 2006,36
"22713",36107,"5",448,"2006",3,4,0,0,"N",3,0,9,Sep 2006,36
"22714",36107,"5",448,"2006",4,4,0,0,"N",1,0,10,Oct 2006,36
"22715",36107,"5",448,"2006",4,4,0,0,"N",2,0,11,Nov 2006,36
"22716",36107,"5",448,"2006",4,4,0,0,"N",3,0,12,Dec 2006,36
"22717",36107,"5",448,"2007",1,4,2.62190756935033e-319,285,"",1,14,1,Jan 2007,36
"22718",36107,"5",448,"2007",1,4,2.62190756935033e-319,285,"",2,14,2,Feb 2007,36
"22719",36107,"5",448,"2007",1,4,2.62190756935033e-319,285,"",3,15,3,Mar 2007,36
"22720",36107,"5",448,"2007",2,4,2.71874443593521e-319,289,"",1,14,4,Apr 2007,36
"22721",36107,"5",448,"2007",2,4,2.71874443593521e-319,289,"",2,15,5,May 2007,36
"22722",36107,"5",448,"2007",2,4,2.71874443593521e-319,289,"",3,15,6,Jun 2007,36
"22723",36107,"5",448,"2007",3,4,3.35426107618081e-319,307,"",1,15,7,Jul 2007,36
"22724",36107,"5",448,"2007",3,4,3.35426107618081e-319,307,"",2,15,8,Aug 2007,36
"22725",36107,"5",448,"2007",3,4,3.35426107618081e-319,307,"",3,21,9,Sep 2007,36
"22726",36107,"5",448,"2007",4,4,4.62638130109285e-319,343,"",1,32,10,Oct 2007,36
"22727",36107,"5",448,"2007",4,4,4.62638130109285e-319,343,"",2,15,11,Nov 2007,36
"22728",36107,"5",448,"2007",4,4,4.62638130109285e-319,343,"",3,16,12,Dec 2007,36
"22729",36107,"5",448,"2008",1,4,3.9571199772363e-319,284,"",1,22,1,Jan 2008,36
"22730",36107,"5",448,"2008",1,4,3.9571199772363e-319,284,"",2,22,2,Feb 2008,36
"22731",36107,"5",448,"2008",1,4,3.9571199772363e-319,284,"",3,21,3,Mar 2008,36
"22732",36107,"5",448,"2008",2,4,0,0,"N",1,0,4,Apr 2008,36
"22733",36107,"5",448,"2008",2,4,0,0,"N",2,0,5,May 2008,36
"22734",36107,"5",448,"2008",2,4,0,0,"N",3,0,6,Jun 2008,36
"22735",36107,"5",448,"2008",3,3,0,0,"N",1,0,7,Jul 2008,36
"22736",36107,"5",448,"2008",3,3,0,0,"N",2,0,8,Aug 2008,36
"22737",36107,"5",448,"2008",3,3,0,0,"N",3,0,9,Sep 2008,36
"22738",36107,"5",448,"2008",4,4,0,0,"N",1,0,10,Oct 2008,36
"22739",36107,"5",448,"2008",4,4,0,0,"N",2,0,11,Nov 2008,36
"22740",36107,"5",448,"2008",4,4,0,0,"N",3,0,12,Dec 2008,36
"22741",36107,"5",448,"2009",1,4,0,0,"N",1,0,1,Jan 2009,36
"22742",36107,"5",448,"2009",1,4,0,0,"N",2,0,2,Feb 2009,36
"22743",36107,"5",448,"2009",1,4,0,0,"N",3,0,3,Mar 2009,36
"22744",36107,"5",448,"2009",2,4,0,0,"N",1,0,4,Apr 2009,36
"22745",36107,"5",448,"2009",2,4,0,0,"N",2,0,5,May 2009,36
"22746",36107,"5",448,"2009",2,4,0,0,"N",3,0,6,Jun 2009,36
"22747",36107,"5",448,"2009",3,4,0,0,"N",1,0,7,Jul 2009,36
"22748",36107,"5",448,"2009",3,4,0,0,"N",2,0,8,Aug 2009,36
"22749",36107,"5",448,"2009",3,4,0,0,"N",3,0,9,Sep 2009,36
"22750",36107,"5",448,"2009",4,4,0,0,"N",1,0,10,Oct 2009,36
"22751",36107,"5",448,"2009",4,4,0,0,"N",2,0,11,Nov 2009,36
"22752",36107,"5",448,"2009",4,4,0,0,"N",3,0,12,Dec 2009,36
"22753",36107,"5",448,"2010",1,4,3.5161169817584e-319,304,"",1,18,1,Jan 2010,36
"22754",36107,"5",448,"2010",1,4,3.5161169817584e-319,304,"",2,18,2,Feb 2010,36
"22755",36107,"5",448,"2010",1,4,3.5161169817584e-319,304,"",3,18,3,Mar 2010,36
"22756",36107,"5",448,"2010",2,4,0,0,"N",1,0,4,Apr 2010,36
"22757",36107,"5",448,"2010",2,4,0,0,"N",2,0,5,May 2010,36
"22758",36107,"5",448,"2010",2,4,0,0,"N",3,0,6,Jun 2010,36
"22759",36107,"5",448,"2010",3,4,0,0,"N",1,0,7,Jul 2010,36
"22760",36107,"5",448,"2010",3,4,0,0,"N",2,0,8,Aug 2010,36
"22761",36107,"5",448,"2010",3,4,0,0,"N",3,0,9,Sep 2010,36
"22762",36107,"5",448,"2010",4,4,4.00697120090168e-319,317,"",1,35,10,Oct 2010,36
"22763",36107,"5",448,"2010",4,4,4.00697120090168e-319,317,"",2,12,11,Nov 2010,36
"22764",36107,"5",448,"2010",4,4,4.00697120090168e-319,317,"",3,12,12,Dec 2010,36
"22765",36107,"5",448,"2011",1,6,5.19870694523535e-319,227,"",1,37,1,Jan 2011,36
"22766",36107,"5",448,"2011",1,6,5.19870694523535e-319,227,"",2,35,2,Feb 2011,36
"22767",36107,"5",448,"2011",1,6,5.19870694523535e-319,227,"",3,35,3,Mar 2011,36
"22768",36107,"5",448,"2011",2,6,0,0,"N",1,0,4,Apr 2011,36
"22769",36107,"5",448,"2011",2,6,0,0,"N",2,0,5,May 2011,36
"22770",36107,"5",448,"2011",2,6,0,0,"N",3,0,6,Jun 2011,36
"22771",36107,"5",448,"2011",3,5,0,0,"N",1,0,7,Jul 2011,36
"22772",36107,"5",448,"2011",3,5,0,0,"N",2,0,8,Aug 2011,36
"22773",36107,"5",448,"2011",3,5,0,0,"N",3,0,9,Sep 2011,36
"22774",36107,"5",448,"2011",4,4,0,0,"N",1,0,10,Oct 2011,36
"22775",36107,"5",448,"2011",4,4,0,0,"N",2,0,11,Nov 2011,36
"22776",36107,"5",448,"2011",4,4,0,0,"N",3,0,12,Dec 2011,36
"22777",36107,"5",448,"2012",1,3,0,0,"N",1,0,1,Jan 2012,36
"22778",36107,"5",448,"2012",1,3,0,0,"N",2,0,2,Feb 2012,36
"22779",36107,"5",448,"2012",1,3,0,0,"N",3,0,3,Mar 2012,36
"22780",36107,"5",448,"2012",2,3,0,0,"N",1,0,4,Apr 2012,36
"22781",36107,"5",448,"2012",2,3,0,0,"N",2,0,5,May 2012,36
"22782",36107,"5",448,"2012",2,3,0,0,"N",3,0,6,Jun 2012,36
"22783",36107,"5",448,"2012",3,3,0,0,"N",1,0,7,Jul 2012,36
"22784",36107,"5",448,"2012",3,3,0,0,"N",2,0,8,Aug 2012,36
"22785",36107,"5",448,"2012",3,3,0,0,"N",3,0,9,Sep 2012,36
"22786",36107,"5",448,"2012",4,3,0,0,"N",1,0,10,Oct 2012,36
"22787",36107,"5",448,"2012",4,3,0,0,"N",2,0,11,Nov 2012,36
"22788",36107,"5",448,"2012",4,3,0,0,"N",3,0,12,Dec 2012,36
"22789",36109,"5",448,"1997",1,45,4.1694051632849e-318,237,"",1,274,1,Jan 1997,36
"22790",36109,"5",448,"1997",1,45,4.1694051632849e-318,237,"",2,269,2,Feb 1997,36
"22791",36109,"5",448,"1997",1,45,4.1694051632849e-318,237,"",3,277,3,Mar 1997,36
"22792",36109,"5",448,"1997",2,44,4.28231892598546e-318,231,"",1,296,4,Apr 1997,36
"22793",36109,"5",448,"1997",2,44,4.28231892598546e-318,231,"",2,283,5,May 1997,36
"22794",36109,"5",448,"1997",2,44,4.28231892598546e-318,231,"",3,288,6,Jun 1997,36
"22795",36109,"5",448,"1997",3,44,4.21165765731725e-318,233,"",1,273,7,Jul 1997,36
"22796",36109,"5",448,"1997",3,44,4.21165765731725e-318,233,"",2,279,8,Aug 1997,36
"22797",36109,"5",448,"1997",3,44,4.21165765731725e-318,233,"",3,292,9,Sep 1997,36
"22798",36109,"5",448,"1997",4,46,4.7488354714146e-318,219,"",1,297,10,Oct 1997,36
"22799",36109,"5",448,"1997",4,46,4.7488354714146e-318,219,"",2,356,11,Nov 1997,36
"22800",36109,"5",448,"1997",4,46,4.7488354714146e-318,219,"",3,361,12,Dec 1997,36
"22801",36109,"5",448,"1998",1,45,4.38742645148173e-318,226,"",1,322,1,Jan 1998,36
"22802",36109,"5",448,"1998",1,45,4.38742645148173e-318,226,"",2,289,2,Feb 1998,36
"22803",36109,"5",448,"1998",1,45,4.38742645148173e-318,226,"",3,294,3,Mar 1998,36
"22804",36109,"5",448,"1998",2,44,4.31684423331685e-318,235,"",1,290,4,Apr 1998,36
"22805",36109,"5",448,"1998",2,44,4.31684423331685e-318,235,"",2,277,5,May 1998,36
"22806",36109,"5",448,"1998",2,44,4.31684423331685e-318,235,"",3,290,6,Jun 1998,36
"22807",36109,"5",448,"1998",3,45,4.68027892239767e-318,220,"",1,324,7,Jul 1998,36
"22808",36109,"5",448,"1998",3,45,4.68027892239767e-318,220,"",2,337,8,Aug 1998,36
"22809",36109,"5",448,"1998",3,45,4.68027892239767e-318,220,"",3,331,9,Sep 1998,36
"22810",36109,"5",448,"1998",4,44,5.17853918557211e-318,229,"",1,326,10,Oct 1998,36
"22811",36109,"5",448,"1998",4,44,5.17853918557211e-318,229,"",2,351,11,Nov 1998,36
"22812",36109,"5",448,"1998",4,44,5.17853918557211e-318,229,"",3,377,12,Dec 1998,36
"22813",36109,"5",448,"1999",1,44,4.40564759250035e-318,230,"",1,309,1,Jan 1999,36
"22814",36109,"5",448,"1999",1,44,4.40564759250035e-318,230,"",2,294,2,Feb 1999,36
"22815",36109,"5",448,"1999",1,44,4.40564759250035e-318,230,"",3,293,3,Mar 1999,36
"22816",36109,"5",448,"1999",2,43,4.62487934152949e-318,238,"",1,316,4,Apr 1999,36
"22817",36109,"5",448,"1999",2,43,4.62487934152949e-318,238,"",2,298,5,May 1999,36
"22818",36109,"5",448,"1999",2,43,4.62487934152949e-318,238,"",3,293,6,Jun 1999,36
"22819",36109,"5",448,"1999",3,44,4.93774641175846e-318,235,"",1,323,7,Jul 1999,36
"22820",36109,"5",448,"1999",3,44,4.93774641175846e-318,235,"",2,329,8,Aug 1999,36
"22821",36109,"5",448,"1999",3,44,4.93774641175846e-318,235,"",3,330,9,Sep 1999,36
"22822",36109,"5",448,"1999",4,43,5.45754793709158e-318,229,"",1,338,10,Oct 1999,36
"22823",36109,"5",448,"1999",4,43,5.45754793709158e-318,229,"",2,367,11,Nov 1999,36
"22824",36109,"5",448,"1999",4,43,5.45754793709158e-318,229,"",3,406,12,Dec 1999,36
"22825",36109,"5",448,"2000",1,43,4.70050102928195e-318,232,"",1,322,1,Jan 2000,36
"22826",36109,"5",448,"2000",1,43,4.70050102928195e-318,232,"",2,315,2,Feb 2000,36
"22827",36109,"5",448,"2000",1,43,4.70050102928195e-318,232,"",3,311,3,Mar 2000,36
"22828",36109,"5",448,"2000",2,45,4.87620559491247e-318,243,"",1,317,4,Apr 2000,36
"22829",36109,"5",448,"2000",2,45,4.87620559491247e-318,243,"",2,313,5,May 2000,36
"22830",36109,"5",448,"2000",2,45,4.87620559491247e-318,243,"",3,308,6,Jun 2000,36
"22831",36109,"5",448,"2000",3,45,5.31174422434737e-318,227,"",1,306,7,Jul 2000,36
"22832",36109,"5",448,"2000",3,45,5.31174422434737e-318,227,"",2,382,8,Aug 2000,36
"22833",36109,"5",448,"2000",3,45,5.31174422434737e-318,227,"",3,407,9,Sep 2000,36
"22834",36109,"5",448,"2000",4,46,6.35141150354756e-318,223,"",1,419,10,Oct 2000,36
"22835",36109,"5",448,"2000",4,46,6.35141150354756e-318,223,"",2,448,11,Nov 2000,36
"22836",36109,"5",448,"2000",4,46,6.35141150354756e-318,223,"",3,465,12,Dec 2000,36
"22837",36109,"5",448,"2001",1,49,5.76437258447191e-318,221,"",1,429,1,Jan 2001,36
"22838",36109,"5",448,"2001",1,49,5.76437258447191e-318,221,"",2,406,2,Feb 2001,36
"22839",36109,"5",448,"2001",1,49,5.76437258447191e-318,221,"",3,384,3,Mar 2001,36
"22840",36109,"5",448,"2001",2,48,6.05806002632932e-318,240,"",1,402,4,Apr 2001,36
"22841",36109,"5",448,"2001",2,48,6.05806002632932e-318,240,"",2,391,5,May 2001,36
"22842",36109,"5",448,"2001",2,48,6.05806002632932e-318,240,"",3,388,6,Jun 2001,36
"22843",36109,"5",448,"2001",3,46,6.03932011638256e-318,255,"",1,364,7,Jul 2001,36
"22844",36109,"5",448,"2001",3,46,6.03932011638256e-318,255,"",2,376,8,Aug 2001,36
"22845",36109,"5",448,"2001",3,46,6.03932011638256e-318,255,"",3,365,9,Sep 2001,36
"22846",36109,"5",448,"2001",4,45,6.46143992287641e-318,243,"",1,389,10,Oct 2001,36
"22847",36109,"5",448,"2001",4,45,6.46143992287641e-318,243,"",2,421,11,Nov 2001,36
"22848",36109,"5",448,"2001",4,45,6.46143992287641e-318,243,"",3,430,12,Dec 2001,36
"22849",36109,"5",448,"2002",1,43,5.71540573831258e-318,240,"",1,389,1,Jan 2002,36
"22850",36109,"5",448,"2002",1,43,5.71540573831258e-318,240,"",2,373,2,Feb 2002,36
"22851",36109,"5",448,"2002",1,43,5.71540573831258e-318,240,"",3,351,3,Mar 2002,36
"22852",36109,"5",448,"2002",2,43,5.9145141935866e-318,272,"",1,327,4,Apr 2002,36
"22853",36109,"5",448,"2002",2,43,5.9145141935866e-318,272,"",2,343,5,May 2002,36
"22854",36109,"5",448,"2002",2,43,5.9145141935866e-318,272,"",3,347,6,Jun 2002,36
"22855",36109,"5",448,"2002",3,42,5.64741736478837e-318,259,"",1,332,7,Jul 2002,36
"22856",36109,"5",448,"2002",3,42,5.64741736478837e-318,259,"",2,344,8,Aug 2002,36
"22857",36109,"5",448,"2002",3,42,5.64741736478837e-318,259,"",3,344,9,Sep 2002,36
"22858",36109,"5",448,"2002",4,44,6.39148516808174e-318,259,"",1,349,10,Oct 2002,36
"22859",36109,"5",448,"2002",4,44,6.39148516808174e-318,259,"",2,394,11,Nov 2002,36
"22860",36109,"5",448,"2002",4,44,6.39148516808174e-318,259,"",3,411,12,Dec 2002,36
"22861",36109,"5",448,"2003",1,42,5.58796644562429e-318,247,"",1,357,1,Jan 2003,36
"22862",36109,"5",448,"2003",1,42,5.58796644562429e-318,247,"",2,352,2,Feb 2003,36
"22863",36109,"5",448,"2003",1,42,5.58796644562429e-318,247,"",3,348,3,Mar 2003,36
"22864",36109,"5",448,"2003",2,42,5.75747542805596e-318,260,"",1,339,4,Apr 2003,36
"22865",36109,"5",448,"2003",2,42,5.75747542805596e-318,260,"",2,344,5,May 2003,36
"22866",36109,"5",448,"2003",2,42,5.75747542805596e-318,260,"",3,350,6,Jun 2003,36
"22867",36109,"5",448,"2003",3,42,5.62593044985073e-318,247,"",1,343,7,Jul 2003,36
"22868",36109,"5",448,"2003",3,42,5.62593044985073e-318,247,"",2,347,8,Aug 2003,36
"22869",36109,"5",448,"2003",3,42,5.62593044985073e-318,247,"",3,372,9,Sep 2003,36
"22870",36109,"5",448,"2003",4,44,6.46698333942275e-318,242,"",1,379,10,Oct 2003,36
"22871",36109,"5",448,"2003",4,44,6.46698333942275e-318,242,"",2,428,11,Nov 2003,36
"22872",36109,"5",448,"2003",4,44,6.46698333942275e-318,242,"",3,443,12,Dec 2003,36
"22873",36109,"5",448,"2004",1,43,5.80373973513254e-318,255,"",1,361,1,Jan 2004,36
"22874",36109,"5",448,"2004",1,43,5.80373973513254e-318,255,"",2,352,2,Feb 2004,36
"22875",36109,"5",448,"2004",1,43,5.80373973513254e-318,255,"",3,348,3,Mar 2004,36
"22876",36109,"5",448,"2004",2,44,6.27965340914558e-318,283,"",1,336,4,Apr 2004,36
"22877",36109,"5",448,"2004",2,44,6.27965340914558e-318,283,"",2,340,5,May 2004,36
"22878",36109,"5",448,"2004",2,44,6.27965340914558e-318,283,"",3,361,6,Jun 2004,36
"22879",36109,"5",448,"2004",3,43,6.35260220175404e-318,276,"",1,357,7,Jul 2004,36
"22880",36109,"5",448,"2004",3,43,6.35260220175404e-318,276,"",2,357,8,Aug 2004,36
"22881",36109,"5",448,"2004",3,43,6.35260220175404e-318,276,"",3,363,9,Sep 2004,36
"22882",36109,"5",448,"2004",4,43,6.57813328776765e-318,260,"",1,364,10,Oct 2004,36
"22883",36109,"5",448,"2004",4,43,6.57813328776765e-318,260,"",2,400,11,Nov 2004,36
"22884",36109,"5",448,"2004",4,43,6.57813328776765e-318,260,"",3,419,12,Dec 2004,36
"22885",36109,"5",448,"2005",1,45,6.30783985424082e-318,264,"",1,377,1,Jan 2005,36
"22886",36109,"5",448,"2005",1,45,6.30783985424082e-318,264,"",2,370,2,Feb 2005,36
"22887",36109,"5",448,"2005",1,45,6.30783985424082e-318,264,"",3,369,3,Mar 2005,36
"22888",36109,"5",448,"2005",2,46,7.05065767145022e-318,257,"",1,429,4,Apr 2005,36
"22889",36109,"5",448,"2005",2,46,7.05065767145022e-318,257,"",2,422,5,May 2005,36
"22890",36109,"5",448,"2005",2,46,7.05065767145022e-318,257,"",3,430,6,Jun 2005,36
"22891",36109,"5",448,"2005",3,45,7.78945379430247e-318,267,"",1,436,7,Jul 2005,36
"22892",36109,"5",448,"2005",3,45,7.78945379430247e-318,267,"",2,448,8,Aug 2005,36
"22893",36109,"5",448,"2005",3,45,7.78945379430247e-318,267,"",3,478,9,Sep 2005,36
"22894",36109,"5",448,"2005",4,45,7.55388823502182e-318,234,"",1,467,10,Oct 2005,36
"22895",36109,"5",448,"2005",4,45,7.55388823502182e-318,234,"",2,510,11,Nov 2005,36
"22896",36109,"5",448,"2005",4,45,7.55388823502182e-318,234,"",3,529,12,Dec 2005,36
"22897",36109,"5",448,"2006",1,45,7.81285274328951e-318,281,"",1,420,1,Jan 2006,36
"22898",36109,"5",448,"2006",1,45,7.81285274328951e-318,281,"",2,441,2,Feb 2006,36
"22899",36109,"5",448,"2006",1,45,7.81285274328951e-318,281,"",3,436,3,Mar 2006,36
"22900",36109,"5",448,"2006",2,45,7.01669559895509e-318,253,"",1,454,4,Apr 2006,36
"22901",36109,"5",448,"2006",2,45,7.01669559895509e-318,253,"",2,423,5,May 2006,36
"22902",36109,"5",448,"2006",2,45,7.01669559895509e-318,253,"",3,416,6,Jun 2006,36
"22903",36109,"5",448,"2006",3,45,6.90747250662897e-318,249,"",1,435,7,Jul 2006,36
"22904",36109,"5",448,"2006",3,45,6.90747250662897e-318,249,"",2,428,8,Aug 2006,36
"22905",36109,"5",448,"2006",3,45,6.90747250662897e-318,249,"",3,435,9,Sep 2006,36
"22906",36109,"5",448,"2006",4,45,7.92754020165864e-318,240,"",1,473,10,Oct 2006,36
"22907",36109,"5",448,"2006",4,45,7.92754020165864e-318,240,"",2,536,11,Nov 2006,36
"22908",36109,"5",448,"2006",4,45,7.92754020165864e-318,240,"",3,536,12,Dec 2006,36
"22909",36109,"5",448,"2007",1,47,7.1922470042354e-318,254,"",1,451,1,Jan 2007,36
"22910",36109,"5",448,"2007",1,47,7.1922470042354e-318,254,"",2,433,2,Feb 2007,36
"22911",36109,"5",448,"2007",1,47,7.1922470042354e-318,254,"",3,437,3,Mar 2007,36
"22912",36109,"5",448,"2007",2,45,6.68996010604736e-318,251,"",1,435,4,Apr 2007,36
"22913",36109,"5",448,"2007",2,45,6.68996010604736e-318,251,"",2,405,5,May 2007,36
"22914",36109,"5",448,"2007",2,45,6.68996010604736e-318,251,"",3,407,6,Jun 2007,36
"22915",36109,"5",448,"2007",3,46,7.03853330050127e-318,255,"",1,417,7,Jul 2007,36
"22916",36109,"5",448,"2007",3,46,7.03853330050127e-318,255,"",2,425,8,Aug 2007,36
"22917",36109,"5",448,"2007",3,46,7.03853330050127e-318,255,"",3,446,9,Sep 2007,36
"22918",36109,"5",448,"2007",4,46,7.99088435811194e-318,254,"",1,469,10,Oct 2007,36
"22919",36109,"5",448,"2007",4,46,7.99088435811194e-318,254,"",2,497,11,Nov 2007,36
"22920",36109,"5",448,"2007",4,46,7.99088435811194e-318,254,"",3,503,12,Dec 2007,36
"22921",36109,"5",448,"2008",1,50,6.8747505389049e-318,250,"",1,425,1,Jan 2008,36
"22922",36109,"5",448,"2008",1,50,6.8747505389049e-318,250,"",2,443,2,Feb 2008,36
"22923",36109,"5",448,"2008",1,50,6.8747505389049e-318,250,"",3,419,3,Mar 2008,36
"22924",36109,"5",448,"2008",2,51,6.52699749342308e-318,270,"",1,396,4,Apr 2008,36
"22925",36109,"5",448,"2008",2,51,6.52699749342308e-318,270,"",2,366,5,May 2008,36
"22926",36109,"5",448,"2008",2,51,6.52699749342308e-318,270,"",3,368,6,Jun 2008,36
"22927",36109,"5",448,"2008",3,50,7.0213991039035e-318,273,"",1,381,7,Jul 2008,36
"22928",36109,"5",448,"2008",3,50,7.0213991039035e-318,273,"",2,411,8,Aug 2008,36
"22929",36109,"5",448,"2008",3,50,7.0213991039035e-318,273,"",3,410,9,Sep 2008,36
"22930",36109,"5",448,"2008",4,47,7.29271525331722e-318,273,"",1,388,10,Oct 2008,36
"22931",36109,"5",448,"2008",4,47,7.29271525331722e-318,273,"",2,423,11,Nov 2008,36
"22932",36109,"5",448,"2008",4,47,7.29271525331722e-318,273,"",3,437,12,Dec 2008,36
"22933",36109,"5",448,"2009",1,46,6.1289040992865e-318,250,"",1,380,1,Jan 2009,36
"22934",36109,"5",448,"2009",1,46,6.1289040992865e-318,250,"",2,398,2,Feb 2009,36
"22935",36109,"5",448,"2009",1,46,6.1289040992865e-318,250,"",3,368,3,Mar 2009,36
"22936",36109,"5",448,"2009",2,45,6.11591511345733e-318,258,"",1,359,4,Apr 2009,36
"22937",36109,"5",448,"2009",2,45,6.11591511345733e-318,258,"",2,372,5,May 2009,36
"22938",36109,"5",448,"2009",2,45,6.11591511345733e-318,258,"",3,376,6,Jun 2009,36
"22939",36109,"5",448,"2009",3,45,6.79933635872369e-318,281,"",1,376,7,Jul 2009,36
"22940",36109,"5",448,"2009",3,45,6.79933635872369e-318,281,"",2,380,8,Aug 2009,36
"22941",36109,"5",448,"2009",3,45,6.79933635872369e-318,281,"",3,374,9,Sep 2009,36
"22942",36109,"5",448,"2009",4,45,7.78212186011818e-318,299,"",1,382,10,Oct 2009,36
"22943",36109,"5",448,"2009",4,45,7.78212186011818e-318,299,"",2,412,11,Nov 2009,36
"22944",36109,"5",448,"2009",4,45,7.78212186011818e-318,299,"",3,422,12,Dec 2009,36
"22945",36109,"5",448,"2010",1,45,6.22567179668096e-318,261,"",1,375,1,Jan 2010,36
"22946",36109,"5",448,"2010",1,45,6.22567179668096e-318,261,"",2,370,2,Feb 2010,36
"22947",36109,"5",448,"2010",1,45,6.22567179668096e-318,261,"",3,371,3,Mar 2010,36
"22948",36109,"5",448,"2010",2,46,6.63726306426193e-318,271,"",1,382,4,Apr 2010,36
"22949",36109,"5",448,"2010",2,46,6.63726306426193e-318,271,"",2,372,5,May 2010,36
"22950",36109,"5",448,"2010",2,46,6.63726306426193e-318,271,"",3,390,6,Jun 2010,36
"22951",36109,"5",448,"2010",3,45,6.66709968861428e-318,284,"",1,363,7,Jul 2010,36
"22952",36109,"5",448,"2010",3,45,6.66709968861428e-318,284,"",2,374,8,Aug 2010,36
"22953",36109,"5",448,"2010",3,45,6.66709968861428e-318,284,"",3,361,9,Sep 2010,36
"22954",36109,"5",448,"2010",4,45,7.77427609766223e-318,300,"",1,374,10,Oct 2010,36
"22955",36109,"5",448,"2010",4,45,7.77427609766223e-318,300,"",2,403,11,Nov 2010,36
"22956",36109,"5",448,"2010",4,45,7.77427609766223e-318,300,"",3,432,12,Dec 2010,36
"22957",36109,"5",448,"2011",1,42,5.38739555603858e-318,277,"",1,310,1,Jan 2011,36
"22958",36109,"5",448,"2011",1,42,5.38739555603858e-318,277,"",2,302,2,Feb 2011,36
"22959",36109,"5",448,"2011",1,42,5.38739555603858e-318,277,"",3,296,3,Mar 2011,36
"22960",36109,"5",448,"2011",2,42,5.93136183210979e-318,311,"",1,291,4,Apr 2011,36
"22961",36109,"5",448,"2011",2,42,5.93136183210979e-318,311,"",2,301,5,May 2011,36
"22962",36109,"5",448,"2011",2,42,5.93136183210979e-318,311,"",3,300,6,Jun 2011,36
"22963",36109,"5",448,"2011",3,43,6.53992719137475e-318,323,"",1,310,7,Jul 2011,36
"22964",36109,"5",448,"2011",3,43,6.53992719137475e-318,323,"",2,311,8,Aug 2011,36
